customer_id,company_size,industry,region,customer_type,total_months_active,is_churned,latest_plan_type,avg_monthly_revenue,avg_session_duration,total_platform_uses,avg_engagement_count,engagement_rate,latest_satisfaction_score,latest_nps_score,session_duration_decay_ratio,revenue_trend_ratio,engagement_trend_ratio,outreach_volume_trend_ratio
CUST_00173,4,E-commerce,Asia-Pacific,SMB,3,1,Basic,29.0,26.75,7,0.5,0.5,6.0,21.0,0.804,1.0,1.0,1.0
CUST_00174,2401,Technology,North America,Enterprise,15,0,Enterprise,999.0,59.5,121,0.375,0.1875,7.0,23.0,0.655,1.0,0.0,1.333
CUST_00175,7,Education,Asia-Pacific,SMB,18,0,Basic,29.0,25.57894736842105,29,0.2631578947368421,0.0,5.0,9.0,0.489,1.0,0.0,1.9
CUST_00176,8,Healthcare,North America,SMB,12,0,Basic,29.0,19.692307692307693,31,0.38461538461538464,0.07692307692307693,7.0,23.0,0.432,1.0,0.0,0.0
CUST_00177,47,Healthcare,Asia-Pacific,SMB,8,1,Basic,29.0,21.444444444444443,15,0.3333333333333333,0.0,5.0,-13.0,0.466,1.0,0.0,3.0
CUST_00178,46,E-commerce,Europe,SMB,4,1,Basic,29.0,20.4,7,0.2,0.0,7.0,23.0,0.539,1.0,0.0,2.5
CUST_00179,1322,E-commerce,North America,Enterprise,7,0,Enterprise,999.0,52.625,48,0.375,0.25,7.0,23.0,0.599,1.0,0.0,0.0
CUST_00180,430,Finance,North America,Mid-market,9,1,Pro,199.0,39.9,29,0.3,0.2,7.0,23.0,0.414,1.0,2.5,3.333
CUST_00181,453,Retail,Asia-Pacific,Mid-market,5,1,Pro,199.0,28.125,21,0.125,0.125,9.0,17.0,0.96,1.0,4.0,4.0
CUST_00182,37,Education,Asia-Pacific,SMB,6,0,Basic,29.0,18.571428571428573,4,0.0,0.0,7.0,23.0,0.969,1.0,0.0,0.0
CUST_00183,22,Education,North America,SMB,15,0,Basic,29.0,26.375,24,0.375,0.1875,7.0,23.0,0.645,1.0,0.0,0.0
CUST_00184,32,Healthcare,Latin America,SMB,12,0,Pro,99.0,23.076923076923077,24,0.38461538461538464,0.15384615384615385,7.0,23.0,0.607,1.0,0.0,1.3
CUST_00185,45,Retail,Europe,SMB,0,0,Basic,29.0,21.0,2,0.0,0.0,7.0,23.0,1.0,1.0,0.0,0.0
CUST_00186,26,Healthcare,Europe,SMB,14,0,Basic,29.0,26.4,23,0.2,0.06666666666666667,6.0,25.0,0.701,1.0,0.0,0.0
CUST_00187,2675,Finance,North America,Enterprise,9,0,Enterprise,999.0,67.4,69,0.2,0.2,7.0,23.0,0.823,1.0,2.5,2.5
CUST_00188,38,Retail,Europe,SMB,22,0,Basic,29.0,21.695652173913043,47,0.30434782608695654,0.13043478260869565,6.0,-7.0,0.737,1.0,0.0,0.0
CUST_00189,362,E-commerce,North America,Mid-market,11,0,Basic,49.0,35.25,39,0.5833333333333334,0.3333333333333333,7.0,23.0,0.894,1.0,1.5,1.714
CUST_00190,954,Education,Europe,Enterprise,9,1,Enterprise,999.0,65.7,60,0.9,0.6,10.0,54.0,0.464,1.0,0.0,0.556
CUST_00191,113,E-commerce,Europe,Mid-market,1,0,Pro,199.0,15.0,6,0.0,0.0,7.0,23.0,1.0,1.0,0.0,0.0
CUST_00192,26,Healthcare,North America,SMB,3,1,Pro,99.0,12.0,2,0.5,0.0,7.0,23.0,0.833,1.0,0.0,0.0
CUST_00193,39,Education,Asia-Pacific,SMB,10,1,Basic,29.0,21.181818181818183,16,0.36363636363636365,0.18181818181818182,7.0,23.0,0.543,1.0,2.75,1.375
CUST_00194,2285,E-commerce,North America,Enterprise,16,0,Enterprise,999.0,72.17647058823529,121,0.35294117647058826,0.29411764705882354,7.0,35.0,0.374,1.0,1.7,1.417
CUST_00195,45,Education,North America,SMB,5,1,Basic,29.0,20.75,10,0.0,0.0,7.0,21.0,0.554,1.0,0.0,0.0
CUST_00196,66,Retail,North America,Mid-market,8,0,Pro,199.0,39.333333333333336,29,0.6666666666666666,0.16666666666666666,7.0,23.0,0.547,1.0,0.0,0.0
CUST_00197,35,Technology,Europe,SMB,0,1,Basic,29.0,19.0,0,0.0,0.0,7.0,23.0,1.0,1.0,0.0,0.0
CUST_00198,34,Healthcare,North America,SMB,19,0,Basic,29.0,22.7,26,0.2,0.075,8.0,46.0,0.749,1.0,0.0,0.0
CUST_00199,17,Healthcare,Latin America,SMB,3,1,Basic,29.0,19.75,6,0.25,0.0,7.0,23.0,1.038,1.0,0.0,2.0
CUST_00200,265,Education,Europe,Mid-market,7,1,Pro,199.0,44.125,21,0.625,0.125,8.0,30.0,0.691,1.0,4.0,0.8
CUST_00201,247,Finance,Asia-Pacific,Mid-market,12,1,Enterprise,499.0,38.333333333333336,45,0.2,0.1,7.0,23.0,0.6,1.0,2.5,5.0
CUST_00202,45,Healthcare,Latin America,SMB,2,1,Basic,29.0,18.666666666666668,3,0.0,0.0,7.0,23.0,0.991,1.0,0.0,0.0
CUST_00203,21,Retail,North America,SMB,6,0,Pro,99.0,21.714285714285715,12,0.14285714285714285,0.14285714285714285,7.0,23.0,0.599,1.0,3.5,3.5
CUST_00204,3430,Finance,Asia-Pacific,Enterprise,21,0,Basic,99.0,76.18181818181819,162,0.5,0.38636363636363635,7.0,23.0,0.82,1.0,1.941,3.0
CUST_00205,30,Finance,Europe,SMB,1,0,Basic,29.0,14.5,1,0.5,0.5,7.0,23.0,1.0,1.0,1.0,1.0
CUST_00206,63,Technology,Europe,Mid-market,11,0,Basic,49.0,38.916666666666664,38,0.25,0.0,7.0,23.0,0.527,1.0,0.0,2.0
CUST_00207,37,Finance,North America,SMB,18,1,Basic,29.0,25.095238095238095,35,0.09523809523809523,0.047619047619047616,7.0,23.0,0.538,1.0,0.0,0.0
CUST_00208,49,Education,Europe,SMB,6,1,Pro,99.0,22.714285714285715,10,0.2857142857142857,0.2857142857142857,8.0,19.0,0.77,1.0,0.0,0.0
CUST_00209,475,Technology,Europe,Mid-market,7,0,Basic,49.0,42.375,19,0.5,0.1875,7.0,23.0,0.661,1.0,4.0,4.0
CUST_00210,13,Technology,Latin America,SMB,1,1,Basic,29.0,16.5,3,0.0,0.0,7.0,23.0,1.0,1.0,0.0,0.0
CUST_00211,29,Healthcare,Latin America,SMB,7,1,Pro,99.0,18.375,16,0.0,0.0,7.0,23.0,0.245,1.0,0.0,0.0
CUST_00212,10,Education,Latin America,SMB,8,0,Basic,29.0,21.77777777777778,15,0.3333333333333333,0.1111111111111111,7.0,23.0,0.528,1.0,0.0,1.5
CUST_00213,14,Retail,North America,SMB,9,1,Pro,99.0,29.3,23,0.2,0.1,7.0,23.0,0.273,1.0,0.0,0.0
CUST_00214,48,E-commerce,Europe,SMB,11,0,Basic,29.0,26.166666666666668,22,0.08333333333333333,0.0,7.0,23.0,0.497,1.0,0.0,0.0
CUST_00215,1463,Retail,North America,Enterprise,0,0,Basic,99.0,22.0,4,2.0,0.5,7.0,23.0,1.0,1.0,1.0,1.0
CUST_00216,1306,Finance,North America,Enterprise,19,0,Enterprise,999.0,74.1,137,0.3,0.3,7.0,23.0,0.661,1.0,1.667,1.667
CUST_00217,1384,E-commerce,Europe,Enterprise,9,0,Enterprise,999.0,72.0,65,1.1,0.41666666666666663,7.0,23.0,0.639,1.0,1.2,0.455
CUST_00218,41,Technology,North America,SMB,16,0,Basic,29.0,20.941176470588236,31,0.17647058823529413,0.058823529411764705,7.0,23.0,0.573,1.0,0.0,0.0
CUST_00219,264,Finance,Europe,Mid-market,7,0,Pro,199.0,42.375,27,0.25,0.25,7.0,23.0,0.519,1.0,0.0,0.0
CUST_00220,42,Retail,North America,SMB,1,0,Basic,29.0,9.0,1,0.0,0.0,7.0,23.0,1.0,1.0,0.0,0.0
CUST_00221,318,Healthcare,Asia-Pacific,Mid-market,3,1,Pro,199.0,26.0,13,0.25,0.0,7.0,23.0,0.769,1.0,0.0,0.0
CUST_00222,147,Education,Europe,Mid-market,20,0,Basic,49.0,43.38095238095238,75,0.3333333333333333,0.14285714285714285,7.0,23.0,0.369,1.0,0.0,0.0
CUST_00223,1718,Education,Europe,Enterprise,3,1,Pro,299.0,61.5,19,0.5,0.5,7.0,23.0,0.667,1.0,1.0,1.0
CUST_00224,34,Retail,Europe,SMB,13,0,Basic,29.0,22.571428571428573,20,0.35714285714285715,0.10714285714285714,7.0,7.0,0.864,1.0,2.333,2.8
CUST_00225,18,Finance,North America,SMB,19,1,Basic,29.0,25.772727272727273,42,0.18181818181818182,0.045454545454545456,7.0,13.0,0.485,1.0,0.0,0.0
CUST_00226,3611,Education,North America,Enterprise,9,0,Pro,299.0,65.9,63,0.4,0.25,7.0,23.0,0.561,1.0,0.0,0.0
CUST_00227,40,Technology,Europe,SMB,14,0,Basic,29.0,23.533333333333335,26,0.06666666666666667,0.0,7.0,23.0,0.765,1.0,0.0,0.0
CUST_00228,16,E-commerce,Europe,SMB,22,1,Basic,29.0,22.36,30,0.08,0.04,6.0,-1.0,0.581,1.0,0.0,0.0
CUST_00229,45,Retail,North America,SMB,10,1,Basic,29.0,25.0,15,0.18181818181818182,0.09090909090909091,7.0,23.0,0.42,1.0,0.0,0.0
CUST_00230,1056,Healthcare,Asia-Pacific,Enterprise,12,0,Pro,299.0,66.38461538461539,70,0.6153846153846154,0.21153846153846154,9.0,44.0,0.859,1.0,4.727,2.437
CUST_00231,88,Healthcare,North America,Mid-market,23,0,Basic,49.0,47.23076923076923,101,0.6923076923076923,0.22435897435897434,7.0,25.0,0.339,1.0,1.114,1.444
CUST_00232,499,Finance,North America,Mid-market,2,1,Enterprise,499.0,24.333333333333332,8,0.3333333333333333,0.3333333333333333,6.0,-6.0,0.925,1.0,1.5,1.5
CUST_00233,31,Retail,Europe,SMB,16,0,Basic,29.0,25.705882352941178,24,0.29411764705882354,0.11764705882352941,7.0,23.0,0.584,1.0,0.0,1.7
CUST_00234,7,E-commerce,North America,SMB,1,0,Pro,99.0,18.5,3,0.0,0.0,7.0,23.0,1.0,1.0,0.0,0.0
CUST_00235,30,Education,Europe,SMB,4,0,Pro,99.0,15.6,6,0.2,0.0,7.0,23.0,0.641,1.0,0.0,0.0
CUST_00236,27,Education,North America,SMB,22,1,Pro,99.0,27.74074074074074,45,0.25925925925925924,0.1111111111111111,7.0,23.0,0.775,1.0,4.5,1.928
CUST_00237,71,Technology,Europe,Mid-market,9,1,Basic,49.0,45.1,28,0.7,0.4,8.0,25.0,0.654,1.0,1.25,0.714
CUST_00238,29,E-commerce,Latin America,SMB,8,0,Pro,99.0,19.666666666666668,18,0.1111111111111111,0.0,9.0,37.0,0.992,1.0,0.0,0.0
CUST_00239,78,Finance,North America,Mid-market,0,0,Basic,49.0,14.0,2,0.0,0.0,7.0,23.0,1.0,1.0,0.0,0.0
CUST_00240,23,Healthcare,North America,SMB,22,1,Basic,29.0,28.32,52,0.36,0.0,7.0,13.0,0.618,1.0,0.0,0.0
CUST_00241,13,Education,Europe,SMB,6,0,Basic,29.0,23.571428571428573,8,0.2857142857142857,0.0,5.0,7.0,0.658,1.0,0.0,1.75
CUST_00242,32,Finance,North America,SMB,2,1,Pro,99.0,13.0,6,0.3333333333333333,0.3333333333333333,7.0,23.0,1.115,1.0,1.5,1.5
CUST_00243,386,Healthcare,North America,Mid-market,11,1,Basic,49.0,39.0,43,0.6666666666666666,0.25,7.0,23.0,0.577,1.0,0.0,0.0
CUST_00244,37,Finance,Latin America,SMB,11,0,Basic,29.0,27.25,21,0.0,0.0,7.0,23.0,0.789,1.0,0.0,0.0
CUST_00245,38,Healthcare,North America,SMB,7,1,Basic,29.0,23.125,16,0.125,0.125,7.0,23.0,0.67,1.0,0.0,0.0
CUST_00246,61,Retail,Asia-Pacific,Mid-market,6,0,Basic,49.0,40.0,25,0.14285714285714285,0.14285714285714285,7.0,23.0,0.612,1.0,0.0,0.0
CUST_00247,17,Education,North America,SMB,15,0,Basic,29.0,20.8125,23,0.1875,0.0625,7.0,23.0,0.697,1.0,0.0,0.0
CUST_00248,248,E-commerce,Europe,Mid-market,4,0,Pro,199.0,39.8,19,0.0,0.0,7.0,23.0,0.766,1.0,0.0,0.0
CUST_00249,453,Education,Latin America,Mid-market,11,0,Basic,49.0,43.0,49,0.16666666666666666,0.08333333333333333,7.0,23.0,0.64,1.0,0.0,0.0
CUST_00250,20,Retail,Europe,SMB,5,0,Basic,29.0,16.333333333333332,11,0.16666666666666666,0.0,7.0,23.0,0.765,1.0,0.0,0.0
CUST_00251,2,E-commerce,Europe,SMB,6,0,Basic,29.0,20.714285714285715,9,0.2857142857142857,0.14285714285714285,7.0,23.0,0.652,1.0,3.5,3.5
CUST_00252,18,Retail,North America,SMB,12,0,Enterprise,299.0,21.23076923076923,20,0.15384615384615385,0.07692307692307693,7.0,23.0,1.013,1.0,0.0,3.25
CUST_00253,45,E-commerce,North America,SMB,13,0,Enterprise,299.0,22.285714285714285,24,0.14285714285714285,0.07142857142857142,7.0,23.0,0.628,1.0,0.0,0.0
CUST_00254,2076,Healthcare,Europe,Enterprise,0,0,Enterprise,999.0,45.0,6,0.0,0.0,7.0,23.0,1.0,1.0,0.0,0.0
CUST_00255,20,E-commerce,Europe,SMB,4,1,Basic,29.0,19.0,6,0.2,0.2,7.0,23.0,0.605,1.0,0.0,0.0
CUST_00256,33,Education,North America,SMB,1,0,Basic,29.0,15.5,4,0.0,0.0,7.0,23.0,1.0,1.0,0.0,0.0
CUST_00257,26,Technology,Latin America,SMB,4,0,Basic,29.0,19.4,2,0.2,0.2,7.0,23.0,0.979,1.0,0.0,0.0
CUST_00258,354,Technology,North America,Mid-market,1,0,Enterprise,499.0,25.5,0,0.5,0.0,7.0,23.0,1.0,1.0,0.0,1.0
CUST_00259,272,E-commerce,Europe,Mid-market,13,0,Basic,49.0,40.0,44,0.5,0.21428571428571427,6.0,11.0,0.7,1.0,0.0,1.0
CUST_00260,20,Technology,Europe,SMB,10,0,Pro,99.0,23.454545454545453,23,0.45454545454545453,0.09090909090909091,7.0,19.0,0.831,1.0,0.0,1.1
CUST_00261,437,Healthcare,Latin America,Mid-market,13,0,Pro,199.0,40.214285714285715,42,0.5,0.17857142857142858,7.0,23.0,0.758,1.0,0.0,0.0
CUST_00262,237,Healthcare,North America,Mid-market,11,0,Pro,199.0,37.583333333333336,38,0.25,0.0,7.0,23.0,0.612,1.0,0.0,0.0
CUST_00263,45,Education,North America,SMB,23,0,Basic,29.0,24.375,39,0.20833333333333334,0.16666666666666666,7.0,23.0,0.349,1.0,0.0,2.4
CUST_00264,29,Education,Asia-Pacific,SMB,1,1,Enterprise,299.0,14.5,2,0.0,0.0,7.0,23.0,1.0,1.0,0.0,0.0
CUST_00265,18,Education,Europe,SMB,3,0,Basic,29.0,25.5,8,0.0,0.0,7.0,23.0,0.745,1.0,0.0,0.0
CUST_00266,28,Retail,Europe,SMB,0,0,Enterprise,299.0,27.0,1,0.0,0.0,7.0,23.0,1.0,1.0,0.0,0.0
CUST_00267,33,E-commerce,North America,SMB,0,0,Basic,29.0,7.0,1,0.0,0.0,7.0,23.0,1.0,1.0,0.0,0.0
CUST_00268,20,Technology,Asia-Pacific,SMB,13,0,Enterprise,299.0,25.5,25,0.07142857142857142,0.0,8.0,31.0,0.922,1.0,0.0,0.0
CUST_00269,226,Education,North America,Mid-market,7,0,Pro,199.0,34.25,18,0.125,0.0,7.0,23.0,0.686,1.0,0.0,4.0
CUST_00270,2,Technology,Europe,SMB,4,0,Basic,29.0,24.6,7,0.0,0.0,8.0,46.0,0.915,1.0,0.0,0.0
CUST_00271,4781,Technology,Latin America,Enterprise,11,1,Enterprise,999.0,71.58333333333333,68,0.6666666666666666,0.4166666666666667,7.0,23.0,0.489,1.0,0.0,0.0
CUST_00272,15,Technology,Europe,SMB,15,1,Basic,29.0,26.5,41,0.25,0.1,7.0,23.0,0.943,1.0,5.0,2.0
CUST_00273,14,Technology,North America,SMB,6,1,Basic,29.0,21.11111111111111,9,0.1111111111111111,0.1111111111111111,7.0,23.0,0.782,1.0,0.0,0.0
CUST_00274,47,Finance,Europe,SMB,5,1,Pro,99.0,21.875,17,0.625,0.125,7.0,23.0,0.823,1.0,0.0,1.6
CUST_00275,17,Technology,North America,SMB,1,1,Basic,29.0,5.0,2,0.0,0.0,7.0,23.0,1.0,1.0,0.0,0.0
CUST_00276,36,Retail,Asia-Pacific,SMB,12,1,Basic,29.0,21.76923076923077,25,0.46153846153846156,0.10256410256410256,7.0,23.0,0.597,1.0,0.0,1.083
CUST_00277,14,Technology,North America,SMB,14,0,Basic,29.0,29.466666666666665,21,0.3333333333333333,0.13333333333333333,7.0,23.0,0.458,1.0,0.0,0.0
CUST_00278,5,E-commerce,North America,SMB,4,0,Basic,29.0,23.8,9,1.0,0.1,7.0,23.0,0.819,1.0,2.5,1.0
CUST_00279,20,Retail,North America,SMB,8,1,Pro,99.0,25.23076923076923,21,0.07692307692307693,0.0,7.0,23.0,0.535,1.0,0.0,6.499
CUST_00280,49,Finance,Europe,SMB,14,0,Pro,99.0,21.133333333333333,28,0.06666666666666667,0.06666666666666667,7.0,23.0,0.899,1.0,0.0,0.0
CUST_00281,494,E-commerce,North America,Mid-market,1,1,Pro,199.0,29.0,5,0.5,0.5,7.0,23.0,1.0,1.0,1.0,1.0
CUST_00282,1,Education,North America,SMB,13,0,Basic,29.0,24.0,18,0.2857142857142857,0.14285714285714285,7.0,23.0,0.354,1.0,0.0,1.75
CUST_00283,49,Healthcare,North America,SMB,20,0,Basic,29.0,24.952380952380953,46,0.09523809523809523,0.047619047619047616,6.0,5.0,0.802,1.0,10.498,5.249
CUST_00284,43,Finance,Europe,SMB,1,0,Basic,29.0,15.5,2,0.5,0.5,7.0,23.0,1.0,1.0,1.0,1.0
CUST_00285,3749,Retail,Europe,Enterprise,19,1,Enterprise,999.0,72.0,175,0.7083333333333334,0.5833333333333334,7.0,23.0,0.722,1.0,0.0,0.0
CUST_00286,16,E-commerce,North America,SMB,5,1,Basic,29.0,20.625,10,0.25,0.25,7.0,23.0,1.067,1.0,0.0,0.0
CUST_00287,5,Finance,Europe,SMB,5,1,Basic,29.0,19.333333333333332,8,0.3333333333333333,0.16666666666666666,7.0,23.0,0.828,1.0,3.0,3.0
CUST_00288,30,Technology,North America,SMB,7,0,Basic,29.0,27.25,14,0.0,0.0,7.0,23.0,0.422,1.0,0.0,0.0
CUST_00289,8,Retail,North America,SMB,12,1,Pro,99.0,19.692307692307693,21,0.07692307692307693,0.0,7.0,23.0,0.508,1.0,0.0,0.0
CUST_00290,191,Healthcare,Latin America,Mid-market,12,0,Pro,199.0,40.38461538461539,35,0.15384615384615385,0.15384615384615385,7.0,23.0,0.656,1.0,0.0,0.0
CUST_00291,241,E-commerce,Asia-Pacific,Mid-market,22,0,Pro,199.0,47.34782608695652,84,0.30434782608695654,0.1956521739130435,7.0,23.0,0.718,1.0,1.278,3.286
CUST_00292,3730,Finance,Asia-Pacific,Enterprise,5,0,Enterprise,999.0,42.666666666666664,25,0.3333333333333333,0.3333333333333333,9.0,36.0,0.773,1.0,1.5,1.5
CUST_00293,38,E-commerce,North America,SMB,7,1,Basic,29.0,25.4,12,0.1,0.0,7.0,23.0,0.689,1.0,0.0,0.0
CUST_00294,414,Retail,North America,Mid-market,23,0,Pro,199.0,44.708333333333336,82,0.20833333333333334,0.0625,7.0,11.0,0.481,1.0,0.0,0.0
CUST_00295,1,Retail,North America,SMB,13,0,Basic,29.0,26.857142857142858,20,0.21428571428571427,0.07142857142857142,7.0,23.0,0.801,1.0,0.0,2.333
CUST_00296,466,Healthcare,North America,Mid-market,21,0,Pro,199.0,41.09090909090909,74,0.5,0.22727272727272727,7.0,23.0,0.402,1.0,0.0,0.0
CUST_00297,35,E-commerce,North America,SMB,7,1,Basic,29.0,21.5,9,0.25,0.125,7.0,23.0,0.302,1.0,0.0,0.0
CUST_00298,331,Retail,North America,Mid-market,3,0,Pro,199.0,36.75,10,0.25,0.25,7.0,23.0,0.667,1.0,2.0,2.0
CUST_00299,25,Finance,Asia-Pacific,SMB,13,0,Basic,29.0,24.357142857142858,20,0.07142857142857142,0.0,7.0,23.0,0.554,1.0,0.0,0.0
CUST_00300,43,Education,Europe,SMB,23,0,Basic,29.0,18.583333333333332,46,0.25,0.08333333333333333,7.0,23.0,0.834,1.0,0.0,0.0
CUST_00301,70,Healthcare,Europe,Mid-market,12,0,Pro,199.0,41.15384615384615,38,0.3076923076923077,0.07692307692307693,8.0,11.0,0.607,1.0,0.0,0.0
CUST_00302,25,Finance,Latin America,SMB,5,1,Pro,99.0,17.333333333333332,10,0.0,0.0,7.0,23.0,0.808,1.0,0.0,0.0
CUST_00303,34,Finance,North America,SMB,0,0,Basic,29.0,19.0,1,0.0,0.0,7.0,23.0,1.0,1.0,0.0,0.0
CUST_00304,29,Education,Asia-Pacific,SMB,13,0,Basic,29.0,21.571428571428573,30,0.14285714285714285,0.0,7.0,23.0,0.649,1.0,0.0,3.5
CUST_00305,2,Education,Asia-Pacific,SMB,18,1,Basic,29.0,27.434782608695652,31,0.21739130434782608,0.13043478260869565,7.0,23.0,0.638,1.0,3.833,4.6
CUST_00306,44,Healthcare,North America,SMB,4,0,Basic,29.0,21.6,5,0.2,0.2,7.0,23.0,1.019,1.0,0.0,0.0
CUST_00307,347,Retail,Europe,Mid-market,4,0,Basic,49.0,31.8,16,0.2,0.0,7.0,23.0,0.676,1.0,0.0,0.0
CUST_00308,45,E-commerce,Europe,SMB,22,1,Basic,29.0,22.703703703703702,51,0.1111111111111111,0.037037037037037035,7.0,23.0,1.101,1.0,0.0,0.0
CUST_00309,22,E-commerce,Asia-Pacific,SMB,12,0,Basic,29.0,23.307692307692307,17,0.15384615384615385,0.0,5.0,-8.0,0.601,1.0,0.0,3.25
CUST_00310,42,Technology,North America,SMB,16,1,Basic,29.0,22.31578947368421,32,0.3684210526315789,0.23684210526315788,7.0,23.0,1.165,1.0,2.111,1.357
CUST_00311,99,Healthcare,Asia-Pacific,Mid-market,4,0,Pro,199.0,30.8,14,0.2,0.2,7.0,23.0,0.617,1.0,2.5,2.5
CUST_00312,452,Technology,Asia-Pacific,Mid-market,2,0,Pro,199.0,23.666666666666668,8,0.3333333333333333,0.3333333333333333,7.0,23.0,0.803,1.0,1.5,1.5
CUST_00313,35,Finance,North America,SMB,1,0,Basic,29.0,14.0,2,0.5,0.0,7.0,23.0,1.0,1.0,0.0,1.0
CUST_00314,3352,Retail,North America,Enterprise,20,0,Pro,299.0,70.52380952380952,153,0.6666666666666666,0.42857142857142855,7.0,28.0,0.652,1.0,1.167,1.5
CUST_00315,14,Healthcare,North America,SMB,2,0,Basic,29.0,13.333333333333334,6,0.0,0.0,7.0,23.0,0.937,1.0,0.0,0.0
CUST_00316,7,Technology,North America,SMB,7,1,Basic,29.0,17.25,12,0.125,0.125,7.0,23.0,0.812,1.0,0.0,0.0
CUST_00317,290,Finance,Asia-Pacific,Mid-market,4,0,Pro,199.0,30.8,17,0.2,0.0,7.0,23.0,0.649,1.0,0.0,0.0
CUST_00318,1625,Healthcare,Europe,Enterprise,8,1,Pro,299.0,61.27272727272727,72,0.36363636363636365,0.2727272727272727,7.0,23.0,0.743,1.0,0.0,1.375
CUST_00319,4948,Education,North America,Enterprise,5,0,Enterprise,999.0,73.5,37,0.5,0.16666666666666666,9.0,41.0,0.823,1.0,0.0,1.0
CUST_00320,39,Healthcare,North America,SMB,1,0,Basic,29.0,8.0,2,0.5,0.0,7.0,23.0,1.0,1.0,0.0,1.0
CUST_00321,27,Education,Asia-Pacific,SMB,0,0,Pro,99.0,18.0,1,2.0,0.5,7.0,23.0,1.0,1.0,1.0,1.0
CUST_00322,44,Technology,Asia-Pacific,SMB,18,1,Pro,99.0,27.952380952380953,47,0.38095238095238093,0.047619047619047616,7.0,24.0,0.823,1.0,0.0,2.625
CUST_00323,2,Technology,Latin America,SMB,11,0,Basic,29.0,26.083333333333332,26,0.25,0.08333333333333333,7.0,23.0,0.671,1.0,0.0,2.0
CUST_00324,22,E-commerce,North America,SMB,2,1,Pro,99.0,18.0,1,0.6666666666666666,0.0,7.0,23.0,1.111,1.0,0.0,0.0
CUST_00325,3165,Retail,North America,Enterprise,9,0,Pro,299.0,57.2,61,0.8,0.55,7.0,23.0,0.559,1.0,1.818,1.25
CUST_00326,12,Education,North America,SMB,9,0,Pro,99.0,19.3,10,0.3,0.05,7.0,23.0,0.544,1.0,0.0,0.0
CUST_00327,164,Finance,North America,Mid-market,2,0,Enterprise,499.0,25.666666666666668,3,0.0,0.0,7.0,23.0,0.994,1.0,0.0,0.0
CUST_00328,30,Education,North America,SMB,20,0,Pro,99.0,22.80952380952381,31,0.19047619047619047,0.09523809523809523,4.0,-32.0,0.592,1.0,5.249,2.625
CUST_00329,12,Retail,Europe,SMB,3,1,Basic,29.0,20.0,3,0.25,0.25,7.0,23.0,0.75,1.0,2.0,2.0
CUST_00330,45,Education,North America,SMB,5,1,Basic,29.0,21.125,19,0.0,0.0,7.0,23.0,0.781,1.0,0.0,0.0
CUST_00331,11,Retail,Europe,SMB,2,1,Basic,29.0,10.333333333333334,4,0.3333333333333333,0.0,7.0,23.0,1.161,1.0,0.0,1.5
CUST_00332,35,Technology,Europe,SMB,18,0,Pro,99.0,26.736842105263158,27,0.10526315789473684,0.05263157894736842,7.0,23.0,0.393,1.0,0.0,0.0
CUST_00333,12,Finance,North America,SMB,10,0,Enterprise,299.0,28.636363636363637,14,0.36363636363636365,0.18181818181818182,7.0,25.0,0.646,1.0,2.75,1.375
CUST_00334,24,Finance,North America,SMB,9,1,Basic,29.0,18.4,17,0.2,0.1,6.0,2.0,1.005,1.0,0.0,0.0
CUST_00335,448,Education,Asia-Pacific,Mid-market,2,0,Basic,49.0,27.666666666666668,4,0.6666666666666666,0.3333333333333333,7.0,23.0,0.904,1.0,1.5,1.5
CUST_00336,20,Healthcare,North America,SMB,10,0,Basic,29.0,22.0,15,0.18181818181818182,0.0,7.0,23.0,0.523,1.0,0.0,2.75
CUST_00337,144,E-commerce,North America,Mid-market,15,0,Basic,49.0,34.875,55,0.0625,0.0625,8.0,21.0,0.86,1.0,0.0,0.0
CUST_00338,2460,Education,Europe,Enterprise,2,1,Enterprise,999.0,39.333333333333336,9,0.3333333333333333,0.3333333333333333,7.0,23.0,1.309,1.0,0.0,0.0
CUST_00339,74,Finance,North America,Mid-market,23,0,Basic,49.0,45.541666666666664,86,0.20833333333333334,0.10416666666666667,7.0,23.0,0.78,1.0,4.8,2.4
CUST_00340,1345,Education,North America,Enterprise,21,0,Enterprise,999.0,70.68181818181819,148,0.5454545454545454,0.36363636363636365,7.0,23.0,0.792,1.0,0.0,0.0
CUST_00341,43,E-commerce,North America,SMB,6,0,Basic,29.0,22.0,10,0.14285714285714285,0.0,7.0,23.0,0.545,1.0,0.0,0.0
CUST_00342,467,Healthcare,Europe,Mid-market,15,0,Pro,199.0,38.3125,64,0.125,0.0625,7.0,23.0,0.431,1.0,0.0,0.0
CUST_00343,15,Finance,Europe,SMB,3,1,Enterprise,299.0,16.0,9,0.5,0.5,7.0,23.0,0.469,1.0,1.0,1.0
CUST_00344,46,Finance,North America,SMB,8,1,Basic,29.0,27.181818181818183,16,0.2727272727272727,0.09090909090909091,7.0,20.0,0.405,1.0,0.0,3.667
CUST_00345,89,Education,Europe,Mid-market,15,0,Basic,49.0,40.0625,56,0.375,0.21875,7.0,23.0,0.399,1.0,1.143,2.667
CUST_00346,471,Education,Asia-Pacific,Mid-market,20,0,Basic,49.0,41.095238095238095,75,0.09523809523809523,0.0,7.0,23.0,0.9,1.0,0.0,0.0
